,time,Total Solar Generation,Total Wind Generation,Natural Gas Generation,Discharging rate,Charging rate,Demand,Battery State of Charge,wind_gen_var_1277,wind_gen_var_154,wind_gen_var_1700,wind_gen_var_1737,wind_gen_var_1804point5,wind_gen_var_1804,wind_gen_var_2048,wind_gen_var_209,wind_gen_var_249,wind_gen_var_263,wind_gen_var_356,wind_gen_var_523,wind_gen_var_530,wind_gen_var_622,wind_gen_var_739,solar_capacity_var_92,solar_capacity_var_177,solar_capacity_var_110,solar_capacity_var_94,solar_capacity_var_214,solar_capacity_var_38,solar_capacity_var_21,solar_capacity_var_112,solar_capacity_var_107,solar_capacity_var_213,solar_gen_var_107,solar_gen_var_110,solar_gen_var_112,solar_gen_var_177,solar_gen_var_21,solar_gen_var_213,solar_gen_var_214,solar_gen_var_38,solar_gen_var_92,solar_gen_var_94,Non Natural Gas Demand
33,9.0,773.042806605,905.308929032696,2856.3868053623037,0.0,0.0,4534.738541000001,0.0,0.0,48.06290322580646,0.0,0.0,432.6578967746315,0.0,0.0,0.0,0.0,79.7738387096774,0.0,169.40138709677422,175.4129032258064,0.0,0.0,,,,,,,,,,,70.13332259100001,72.15645162000001,73.435870928,116.289,13.785483872999999,139.81732261500002,140.549677516,24.923096784000002,60.340129056,61.612451622,0.37010992375044116
34,10.0,793.9249355080001,963.2208630421472,2895.3775684498523,0.0,0.0,4652.523367,0.0,0.0,51.80858064516129,0.0,0.0,459.8327017518246,0.0,0.0,0.0,0.0,85.56832258064517,0.0,176.01480645161294,189.99645161290326,0.0,0.0,,,,,,,,,,,72.04896777300002,74.10096771000002,75.45548382400001,119.383645167,14.156709672000002,143.575741908,144.305032334,25.594838706000004,61.999096791999996,63.304451622,0.3776758674687055
35,11.0,797.402709814,983.9494770573796,3058.966531128621,0.0,0.0,4840.318718,0.0,0.0,53.055483870967734,0.0,0.0,469.11783189608917,0.0,0.0,0.0,0.0,87.53658064516128,0.0,179.49022580645163,194.74935483870973,0.0,0.0,,,,,,,,,,,72.36306456099999,74.41322580999999,75.78787092800002,119.920354833,14.220387090000001,144.194129046,144.93322590999998,25.708838706,62.272129056000004,63.589483874,0.3680237378267988
36,12.0,791.068548367,1000.0439812415115,3178.536089391489,0.0,0.0,4969.648619,0.0,0.0,54.01425806451611,0.0,0.0,476.5556586608665,0.0,0.0,0.0,0.0,89.04670967741939,0.0,182.13896774193543,198.28838709677413,0.0,0.0,,,,,,,,,,,71.80735481800001,73.82419352000001,75.195354864,118.93829033399999,14.107258074,143.046677385,143.787290364,25.505354823999998,61.767612924000005,63.089161260000004,0.3604102959635245
37,13.0,760.845741922,1009.3241484136807,3317.1496966643185,0.0,0.0,5087.319587,0.0,0.0,54.56070967741935,0.0,0.0,481.95172905884215,0.0,0.0,0.0,0.0,89.99690322580648,0.0,182.59448387096774,200.22032258064513,0.0,0.0,,,,,,,,,,,69.008096788,71.00322581,72.261677376,114.484742004,13.570064508,137.625483816,138.354451606,24.523483882,59.38451613200001,60.63,0.34795728085554645
38,14.0,702.356580545,997.7439561991062,3400.244264255895,0.0,0.0,5100.344801,0.0,0.0,54.02916129032259,0.0,0.0,477.5765368442675,0.0,0.0,0.0,0.0,89.14851612903226,0.0,178.39361290322583,198.5961290322581,0.0,0.0,,,,,,,,,,,63.671903212,65.54580648,66.654451584,105.74893550100002,12.527516127,127.06480643100001,127.77870963600002,22.63206451,54.799354812,55.93303225199999,0.3333305105981805
39,15.0,591.8579355210001,957.4580226144559,3493.758888864544,0.0,0.0,5043.074847,0.0,0.0,52.00232258064516,0.0,0.0,459.58963551768176,0.0,0.0,0.0,0.0,85.77193548387098,0.0,168.47348387096773,191.62064516129033,0.0,0.0,,,,,,,,,,,53.600096787999995,55.21645162000001,56.122838687999995,89.196580668,10.554870963,107.10464523000002,107.76625803,19.06006451,46.157290284000005,47.07883874,0.3072165306166545
40,16.0,400.692870882,865.5112981403272,3673.192706977672,0.0,0.0,4939.396876,0.0,0.0,47.1538064516129,0.0,0.0,416.4210723338756,0.0,0.0,0.0,0.0,77.69529032258065,0.0,149.3924193548387,174.84870967741938,0.0,0.0,,,,,,,,,,,36.286806424000005,37.38935486,37.989677376,60.38554833,7.148129037,72.516193569,72.96019357600001,12.906516118,31.24141934,31.869032251999997,0.2563479308930769
41,17.0,125.58529013799998,706.0684131224913,3922.338812739508,0.0,0.0,4753.992516,0.0,0.0,38.450322580645164,0.0,0.0,341.41083247732996,0.0,0.0,0.0,0.0,63.39148387096773,0.0,118.48480645161293,144.3309677419355,0.0,0.0,,,,,,,,,,,11.335096788,11.681290279999999,11.872,18.967548330000003,2.2463225820000003,22.811612862,22.93251606,4.029225804,9.763870944,9.945806488,0.17493794962055265
42,18.0,0.0,564.5190254167313,4108.885672583268,0.0,0.0,4673.404698,0.0,0.0,30.730451612903234,0.0,0.0,272.86615444898956,0.0,0.0,0.0,0.0,50.67416129032257,0.0,93.83632258064516,116.41193548387095,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12079395256702673
43,19.0,0.0,450.8968413456371,4282.225730654363,0.0,0.0,4733.122571999999,0.0,0.0,24.421419354838715,0.0,0.0,219.44019618434675,0.0,0.0,0.0,0.0,40.40867741935484,0.0,75.2613870967742,91.36516129032259,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09526413788923023
44,20.0,0.0,378.70057028362373,4274.118823716376,0.0,0.0,4652.819393999999,0.0,0.0,20.19883870967741,0.0,0.0,185.6539896384626,0.0,0.0,0.0,0.0,33.731870967741926,0.0,65.1894193548387,73.92645161290318,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08139163337652285
45,21.0,0.0,342.51854645323334,4206.565946546766,0.0,0.0,4549.084492999999,0.0,0.0,17.705032258064517,0.0,0.0,168.59074000162045,0.0,0.0,0.0,0.0,29.88867741935484,0.0,63.41796774193549,62.91612903225808,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07529395133906415
46,22.0,0.0,358.9216316261297,4180.43949537387,0.0,0.0,4539.361127,0.0,0.0,17.76961290322581,0.0,0.0,176.07718001322644,0.0,0.0,0.0,0.0,30.389225806451613,0.0,73.0175483870968,61.66806451612904,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07906875473979666
47,23.0,0.0,435.21059522602116,4081.8004477739796,0.0,0.0,4517.011043,0.0,0.0,21.256967741935487,0.0,0.0,212.00236941956945,0.0,0.0,0.0,0.0,36.472161290322575,0.0,92.01425806451616,73.46483870967742,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09634924313511818
